"nombre_barrio","cliente"
San Pedro,"7.97043E+18"
El Limonar,-6.18123E+17
Juanambu,-8.84437E+18
Sucre,"1.57901E+18"
Unicentro Cali,-5.76558E+18
Barrio Eucarístico,"2.1527E+18"
San Vicente,"2.15857E+18"
Chipichape,"4.22507E+18"
Unicentro Cali,"6.44708E+17"
Urbanización Militar,"1.49715E+18"
La Independencia,"2.50917E+18"
Unicentro Cali,-1.44166E+18
Calima,"3.31895E+18"
Urbanización Ciudad Jardín,-7.58037E+18
San Nicolás,"7.34514E+18"
Chapinero,"1.70253E+18"
San Pedro,-3.04262E+18
Los Alcázares,-6.71347E+18
San Fernando Viejo,"8.55984E+18"
Versalles,"7.63028E+18"
Santander,-7.18507E+18
Los Andes,-6.09147E+17
Lili,-6.60288E+18
Urbanización San Juaquín,"4.02093E+18"
Calima,-8.43713E+18
El Gran Limonar,"2.98636E+18"
El Calvario,"7.20676E+16"
Urbanización San Juaquín,-6.63723E+18
Urbanización San Juaquín,"5.36888E+18"
Puerta del Sol,"8.53222E+17"
San Nicolás,-2.41934E+17
Urbanización Militar,-9.21461E+18
Sucre,"8.6179E+18"
Ciudad Los Álamos,"8.7583E+18"
Brisas de los Álamos,"4.43032E+17"
Urbanización Ciudad Jardín,"7.17663E+18"
Chipichape,-6.80476E+18
Urbanización Militar,-5.83375E+18
El Sena,"4.09686E+18"
Santander,-5.39417E+18
Santa Mónica Residencial,"4.44969E+18"
Bretana,-4.34958E+17
Urbanización San Juaquín,-8.08316E+18
Urbanización San Juaquín,-6.35915E+18
San Fernando Nuevo,-7.00781E+18
Industrial,-1.49353E+18
San Vicente,"6.05987E+18"
San Pedro,-7.47167E+17
Santander,-7.8801E+18
Chipichape,-3.54472E+18
Unicentro Cali,"7.53122E+18"
Chipichape,-7.8321E+18
Urbanización San Juaquín,"1.83031E+17"
Urbanización Ciudad Jardín,-5.38774E+18
Ciudad Córdoba,"5.70933E+18"
Urbanización San Juaquín,-2.1199E+18
La Fortaleza,-6.8824E+18
Parcelaciones Pance,"5.53846E+18"
Versalles,"6.1245E+18"
San Vicente,"8.92537E+18"
Unidad Residencial Santiago de Cali,-4.53311E+18
Chipichape,"4.72189E+18"
Meléndez,"9.06837E+18"
Prados del Norte,-1.42111E+18
San Vicente,-7.1621E+18
José Manuel Marroquin I,-1.8196E+18
Urbanización La Flora,-2.46556E+18
Juanambu,-5.67433E+18
Urbanización San Juaquín,"7.83344E+18"
La Paz,"3.26081E+18"
El Sena,"9.00424E+18"
San Vicente,-5.95762E+16
Siete de Agosto,-4.43122E+18
Unicentro Cali,-3.17158E+18
Ville Grande,-6.42173E+18
Juanambu,-6.59643E+18
Guayaquil,"2.93701E+18"
Versalles,-6.54078E+18
Ulpiano Lloreda,"7.03969E+18"
El Gran Limonar,-3.1198E+18
Unicentro Cali,"7.40817E+18"
San Vicente,-5.54791E+18
Industrial,"3.48858E+18"
El Sena,-7.68458E+17
Santa Teresita,"3.79702E+18"
Junin,"4.68465E+18"
San Vicente,-1.52873E+17
Santa Rosa,-8.6013E+18
Urbanización Ciudad Jardín,-1.52752E+18
El Cedro,"6.52973E+18"
San Nicolás,-6.8325E+18
Urbanización Ciudad Jardín,"4.77461E+18"
Urbanización San Juaquín,-1.50687E+18
Santa Teresita,"2.27466E+18"
"12 de Octubre",-1.6108E+18
Lili,"2.17765E+18"
Junin,"5.09332E+18"
Urbanización San Juaquín,"8.84831E+18"
Urbanización San Juaquín,"4.12693E+18"
Santa Rosa,-3.20423E+18
San Pedro,-8.04332E+17
Sucre,"6.18411E+18"
Urbanización Río Lili,"2.89841E+18"
La Flora,-4.09279E+18
Santa Mónica Residencial,-2.08783E+17
Los Alcázares,-9.18347E+18
Los Alcázares,-5.56012E+18
Urbanización Ciudad Jardín,"6.76056E+18"
Santa Mónica Residencial,-8.45742E+18
El Sena,-3.88806E+18
Juanambu,"9.00018E+18"
Siete de Agosto,"7.73616E+18"
Nueva Floresta del Ict,-8.37261E+18
Calima,"5.15048E+18"
Santa Teresita,"9.22336E+18"
La Rivera,-2.30923E+18
San Vicente,-2.22108E+18
San Vicente,"8.8613E+18"
Urbanización Río Lili,"2.03963E+18"
Unicentro Cali,"5.19335E+18"
Mariano Ramos,"1.76377E+18"
Quintas de Don Simón,"7.10042E+18"
San Pedro,-4.79024E+18
Santander,"3.7052E+18"
San Vicente,-7.23301E+18
Prados del Norte,"2.97029E+18"
Urbanización San Juaquín,-3.2111E+17
El Sena,"5.73154E+18"
Unidad Residencial Santiago de Cali,"8.57567E+18"
Unidad Residencial Santiago de Cali,-2.5114E+18
Junin,"8.86068E+18"
José Manuel Marroquin II,-8.29293E+18
El Cedro,"2.96004E+18"
San Pedro,-6.48624E+18
Santa Teresita,"4.93152E+17"
Unidad Residencial Santiago de Cali,"8.52892E+18"
San Cristobal,"3.83643E+18"
Junin,"5.32318E+18"
Villa Colombia,-8.19854E+18
Junin,"9.02174E+18"
José Manuel Marroquin I,"2.08847E+17"
Los Guaduales,-8.57998E+17
El Peñón,-1.45933E+18
Sucre,"9.20796E+18"
Jorge Zawadsky,-7.98271E+18
Ciudad Córdoba,-4.99652E+18
San Fernando Nuevo,"3.20944E+18"
Ulpiano Lloreda,"8.74351E+18"
El Cedro,"5.91945E+18"
El Gran Limonar,-4.93739E+18
Versalles,-6.65547E+18
Santander,-2.9302E+18
San Vicente,-4.85873E+18
Ciudad Capri,-6.08509E+17
San Pedro,"3.60119E+18"
Urbanización Ciudad Jardín,-6.25502E+18
San Fernando Nuevo,-1.5876E+18
Ciudad Los Álamos,-7.95785E+17
Lili,-6.93872E+17
La Ciudadela Confandi,-6.57843E+18
Unicentro Cali,-2.56075E+17
Granada,"8.76303E+18"
Unicentro Cali,-1.93222E+18
Versalles,"6.6203E+18"
Urbanización Militar,-5.55214E+17
Calima,"9.18034E+18"
Urbanización Militar,"9.14999E+18"
Urbanización La Flora,"8.79545E+18"
San Pedro,-2.86763E+18
Ciudad Capri,-6.85618E+18
Canaveralejo-Seguros Patria,-1.91097E+18
Unicentro Cali,-3.9317E+18
San Nicolás,"7.86754E+18"
José M. Córdoba,-3.8376E+18
Lili,-8.04904E+18
Urbanización Río Lili,-7.11242E+18
San Pedro,-4.40444E+18
San Fernando Nuevo,"6.46657E+18"
Parcelaciones Pance,-4.29693E+18
Urbanización La Flora,-2.58808E+18
San Pedro,-6.20003E+18
San Fernando Viejo,-7.03243E+18
San Pedro,-5.24721E+18
El Cedro,-4.39814E+18
Sucre,-2.70317E+18
Ciudad Córdoba,"5.60202E+18"
El Sena,"5.76321E+18"
Julio Rincón,"4.41743E+18"
Unidad Residencial Santiago de Cali,-5.69318E+18
Unidad Residencial Santiago de Cali,-5.5232E+18
Santa Teresita,"7.87352E+18"
Urbanización Militar,-6.7115E+17
Calima,-3.42075E+18
El Calvario,-1.90237E+18
Urbanización Río Lili,"7.41399E+18"
Chapinero,-2.61789E+18
Arboledas,"2.72764E+18"
El Troncal,"4.91935E+18"
Bretana,-2.77644E+18
Santa Rita,-8.51718E+18
Colseguros Andes,-9.04786E+18
Sucre,"3.12322E+18"
La Ciudadela Confandi,-6.16824E+18
Santa Mónica Residencial,"3.61635E+18"
Quintas de Don Simón,-2.60645E+18
Urbanización Río Lili,"4.62917E+18"
Urbanización Río Lili,"2.81711E+18"
La Merced,-5.20503E+18
Urbanización Militar,"2.79193E+18"
San Pedro,-5.42015E+17
Los Alcázares,-9.78396E+17
San Nicolás,"3.72245E+18"
San Fernando Nuevo,-6.24868E+18
Lili,-3.90725E+17
San Pedro,"1.22455E+18"
Julio Rincón,-5.0294E+18
Villa Colombia,"7.95514E+18"
Calima,-6.93295E+18
Colseguros Andes,"6.52307E+18"
Urbanización Militar,"6.58088E+18"
Urbanización Militar,"2.27006E+18"
Las Delicias,"7.93573E+18"
Urbanización San Juaquín,-5.56053E+18
Sucre,"8.90402E+17"
Lili,-3.2086E+18
Colseguros Andes,-8.02173E+18
Municipal,"5.48686E+18"
Santa Mónica Residencial,-3.52426E+18
El Poblado,-4.63564E+18
Colseguros Andes,-1.06654E+18
San Pedro,-7.27446E+17
San Vicente,"1.1226E+18"
Lili,"4.05966E+18"
Urbanización Ciudad Jardín,"6.24304E+18"
San Luis II,"7.37057E+17"
Lili,-3.56214E+18
El Gran Limonar,-7.36154E+18
San Vicente,-9.04936E+18
Canaverales Los Samanes,-1.19096E+18
San Fernando Viejo,-8.42221E+18
Versalles,"6.4331E+18"
El Calvario,"7.47539E+18"
Santa Rita,"3.81254E+18"
San Fernando Nuevo,"6.27146E+18"
Urbanización La Flora,"3.87768E+18"
Unidad Residencial Santiago de Cali,"6.19342E+18"
El Cedro,-7.07316E+18
Lili,"3.63182E+18"
Chapinero,"8.27899E+18"
El Cedro,-6.81027E+18
Unicentro Cali,"3.76311E+18"
Siete de Agosto,-2.45783E+18
Santa Mónica Residencial,"1.88111E+18"
San Vicente,-5.9451E+18
Unicentro Cali,"5.77019E+18"
Chipichape,"1.95526E+18"
Unidad Residencial Santiago de Cali,"3.90136E+18"
San Pedro,"5.03457E+18"
Alameda,"8.93898E+18"
Santander,-1.77816E+18
San Nicolás,-4.60688E+18
El Jardín,-7.46346E+18
Lili,-7.19302E+18
Versalles,"2.91414E+18"
Los Alcázares,"4.31681E+18"
Colseguros Andes,-4.44493E+18
Unicentro Cali,"1.90142E+18"
Calima,"6.51609E+18"
San Pedro,"6.99591E+18"
Sucre,"6.87727E+18"
Santander,"3.07134E+18"
Unicentro Cali,-2.05962E+18
Urbanización Militar,-1.9689E+18
San Vicente,"3.49747E+18"
San Vicente,"8.00877E+18"
Urbanización Río Lili,"2.40466E+18"
Prados del Norte,-4.51992E+18
San Vicente,"7.9482E+18"
San Pedro,"3.8283E+18"
Unicentro Cali,-5.51358E+16
Santa Mónica Residencial,"6.3224E+18"
Urbanización Militar,"2.02993E+18"
El Gran Limonar,-2.01748E+18
Alameda,-8.38564E+17
San Pedro,-5.96487E+18
Santander,-8.67912E+18
Barrio Eucarístico,-5.08417E+17
El Gran Limonar,-4.27955E+18
Urbanización Militar,"6.15023E+18"
Lili,"2.9929E+17"
La Rivera,-7.50754E+18
Junin,-1.61856E+18
Brisas de los Álamos,"7.6201E+18"
El Calvario,"8.99545E+18"
Unicentro Cali,"4.87047E+18"
Unicentro Cali,-9.08396E+18
Versalles,-2.70993E+18
Santander,"4.46041E+18"
El Sena,-3.34875E+18
El Calvario,-3.64765E+18
San Pedro,-4.24184E+18
San Vicente,-3.13529E+18
Ciudad Capri,"8.95196E+16"
Urbanización Militar,-1.30579E+17
El Gran Limonar,-6.59654E+18
Sucre,-4.29644E+18
Urbanización San Juaquín,"5.20927E+17"
El Gran Limonar,-6.19929E+18
Primero de Mayo,-7.44928E+18
Urbanización La Flora,"4.3739E+18"
El Sena,"7.07133E+18"
Urbanización La Flora,"5.81979E+18"
Nueva Floresta del Ict,"4.27658E+18"
La Rivera,-6.57747E+18
Villa Colombia,"2.02443E+18"
Versalles,"7.83593E+18"
El Ingenio,"5.55551E+18"
Canaverales Los Samanes,"7.87827E+18"
San Vicente,-8.91663E+18
Junin,-5.35714E+18
San Nicolás,"7.42016E+18"
Sucre,-6.23111E+18
San Pedro,-2.79738E+17
Urbanización La Flora,"5.96454E+18"
Urbanización San Juaquín,-2.62583E+17
Junin,-4.0703E+18
Unicentro Cali,-4.31667E+18
San Vicente,"8.49634E+18"
El Calvario,"8.49492E+18"
Calima,-5.15726E+18
San Fernando Viejo,"4.40002E+18"
Unicentro Cali,-2.58271E+18
Prados del Norte,-7.88196E+17
Urbanización San Juaquín,"4.13253E+18"
Santander,-5.80514E+18
Calima,"1.86854E+18"
Parcelaciones Pance,-5.1879E+18
La Merced,"7.39913E+18"
Los Guayacanes,"7.8394E+18"
Mayapan-Las Vegas,"7.52129E+17"
San Vicente,-4.08668E+18
Sucre,"3.17267E+18"
Versalles,-4.31129E+18
Parcelaciones Pance,"7.39678E+18"
Lili,-1.17251E+18
Mayapan-Las Vegas,"8.01475E+18"
Calima,"3.41179E+18"
Ciudad Capri,-4.57454E+18
Los Libertadores,-8.12175E+18
Prados del Norte,"4.89099E+18"
Área Libre-Parque del Amor,"7.15535E+18"
San Pedro,-7.55651E+18
Los Guayacanes,"7.38999E+18"
Unidad Residencial Santiago de Cali,-6.27212E+18
El Cedro,-8.82129E+18
Santander,"6.12949E+18"
Bosques del Limonar,"6.54871E+18"
Ville Grande,"2.0391E+18"
El Ingenio,-2.0063E+18
Los Parques,-1.62383E+18
San Vicente,"1.48149E+18"
Lili,-1.65134E+18
Urbanización Ciudad Jardín,"2.49725E+18"
El Sena,"8.47864E+18"
El Peñón,"9.02269E+18"
Juanambu,"1.52527E+18"
Unicentro Cali,"1.56702E+15"
San Pedro,"4.12292E+18"
Urbanización San Juaquín,"9.11291E+18"
Santa Mónica Residencial,"2.62707E+18"
Paseo del Comercio,"1.61909E+18"
Belalcazar,-3.61428E+18
Juanambu,"2.65998E+18"
El Cedro,"8.07803E+17"
Urbanización Río Lili,"2.49223E+18"
Junin,-5.01888E+17
Santa Mónica Residencial,-7.28086E+17
El Calvario,-6.09799E+18
Chipichape,-7.88951E+18
Unicentro Cali,-1.23143E+18
Chipichape,"7.20356E+17"
El Cedro,-8.67607E+18
El Ingenio,"4.37831E+18"
La Flora,-2.75876E+18
Santa Rosa,-3.56513E+18
Urbanización San Juaquín,-4.59311E+18
La Independencia,"9.2085E+17"
Urbanización Río Lili,"2.50942E+18"
Santa Mónica Residencial,-1.49409E+18
Urbanización Militar,"5.5818E+18"
San Vicente,-6.64567E+15
San Nicolás,-7.06719E+17
Calimio Desepaz,-1.32248E+18
Colseguros Andes,-5.01381E+17
La Merced,-1.62435E+18
El Cedro,"1.34462E+18"
Área Libre-Parque del Amor,"4.19526E+18"
Calima,-8.46223E+18
Versalles,-4.45689E+18
San Nicolás,"4.32773E+18"
San Nicolás,"3.00693E+17"
Sucre,-7.35609E+17
El Sena,"7.74419E+18"
Meléndez,-6.24522E+18
Versalles,"5.4481E+18"
Unicentro Cali,"8.81588E+18"
Urbanización San Juaquín,-1.75725E+18
Chipichape,"5.68752E+18"
San Pedro,-7.45616E+18
Sucre,-2.29641E+18
Urbanización Militar,"8.47629E+18"
San Pedro,"8.20219E+18"
Lili,"8.64217E+18"
Urbanización San Juaquín,-5.89957E+18
San Fernando Viejo,"8.74247E+17"
Versalles,"2.09764E+18"
Unicentro Cali,-1.25948E+18
El Sena,-4.67025E+18
Los Guaduales,"5.65682E+18"
Lili,-9.06011E+18
Ciudad Capri,-5.39973E+18
Benjamín Herrera,-4.61406E+18
El Ingenio,-3.88218E+18
El Troncal,-5.11718E+18
Urbanización San Juaquín,"3.76159E+18"
El Gran Limonar,"1.12716E+18"
Juanambu,-8.49388E+18
Urbanización Ciudad Jardín,"8.12236E+18"
Unicentro Cali,"4.99371E+18"
San Pedro,-3.96391E+18
Urbanización San Juaquín,"2.27935E+18"
El Troncal,-4.67417E+18
Urbanización Tequendama,-4.01972E+18
El Peñón,"4.76304E+18"
Ciudad Los Álamos,"7.18712E+17"
Unicentro Cali,-4.04806E+18
Unidad Residencial Santiago de Cali,"4.55548E+18"
San Pedro,"5.81448E+18"
El Cedro,-5.27711E+18
Unicentro Cali,-9.09504E+18
Versalles,-8.87116E+18
El Troncal,"8.13888E+18"
Parcelaciones Pance,-4.57022E+18
Urbanización La Flora,"3.15741E+18"
El Calvario,-7.71018E+18
Canaverales Los Samanes,"5.92317E+18"
Chapinero,-3.72581E+18
Unidad Residencial Santiago de Cali,-1.29206E+18
Sucre,"8.5931E+18"
Lili,"8.68099E+18"
San Vicente,"9.02652E+18"
San Vicente,-7.81192E+16
Unidad Residencial Santiago de Cali,-1.76247E+18
San Nicolás,-9.047E+18
San Pedro,-2.99625E+18
Santa Mónica Residencial,"8.13555E+17"
San Pedro,-8.03792E+18
Acueducto San Antonio,"9.03661E+16"
U Dep Galindo Plaza Toros,-7.21229E+18
Industrial,"2.95434E+17"
San Vicente,-1.65613E+18
San Vicente,"3.68892E+18"
Urbanización Ciudad Jardín,-6.1877E+17
Colseguros Andes,"6.54787E+18"
Centenario,"8.18186E+18"
Villa del Prado-El Guabito,-8.3618E+18
Calima,-3.81981E+18
Julio Rincón,-2.58672E+18
Urbanización San Juaquín,"6.70222E+17"
San Pedro,-2.00131E+18
El Peñón,-3.20911E+18
Los Libertadores,"7.08717E+17"
Urbanización Ciudad Jardín,"1.62589E+18"
Villa Colombia,"3.47927E+18"
Ciudad Capri,"2.46166E+18"
Junin,"4.92743E+18"
San Pedro,"1.15955E+17"
Ciudad Córdoba,"5.6793E+18"
Ciudad Córdoba,-3.29281E+18
El Cedro,"6.86506E+18"
San Fernando Nuevo,-2.08533E+18
Santa Mónica Residencial,"3.28207E+18"
Santa Mónica Residencial,-6.6505E+18
San Pedro,-2.34058E+18
Los Alcázares,"6.83628E+18"
Los Guaduales,"2.90806E+17"
Caney,"1.84365E+18"
Lili,-7.75168E+18
Chipichape,"4.64175E+18"
Siloe,-8.64719E+18
Unidad Residencial Santiago de Cali,-5.16344E+18
Alameda,-1.7153E+18
Parcelaciones Pance,"5.60131E+17"
Parcelaciones Pance,-5.23147E+18
Unicentro Cali,-5.93227E+18
Urbanización Ciudad Jardín,-1.2836E+18
La Rivera,"9.04646E+18"
El Diamante,"1.11037E+18"
Calima,-7.52053E+18
Cataya-El Gran Limonar,"6.21084E+18"
San Pedro,"8.13648E+18"
San Nicolás,-1.23983E+18
San Fernando Viejo,-5.34259E+18
Junin,"3.60423E+18"
San Nicolás,"5.07083E+18"
Urbanización San Juaquín,-5.68598E+18
Calima,-1.48588E+18
Santander,-2.02724E+18
Santa Anita,"1.01721E+17"
El Gran Limonar,-5.71438E+18
San Vicente,-2.70499E+17
Julio Rincón,"2.28052E+18"
Chipichape,-8.17103E+18
Unidad Residencial Santiago de Cali,-1.95157E+17
San Vicente,"4.37388E+18"
Urbanización San Juaquín,-9.20417E+18
Urbanización Ciudad Jardín,"8.84215E+18"
Santa Mónica Residencial,-2.03553E+18
Chipichape,-9.02651E+18
Juanambu,"5.83109E+18"
San Pedro,-3.8751E+18
San Vicente,-4.39145E+18
Versalles,"1.14477E+18"
Sucre,-5.81345E+18
El Gran Limonar,-2.27221E+18
Calima,-2.76948E+18
Sucre,"7.57713E+18"
San Vicente,-3.71409E+18
Urbanización Ciudad Jardín,-8.92451E+18
Urbanización La Flora,"4.0809E+18"
Unicentro Cali,-4.62087E+18
Santa Mónica Residencial,-1.17095E+18
Julio Rincón,-5.07162E+18
Prados del Norte,-7.61396E+18
Centenario,"4.58887E+18"
Chapinero,"8.86735E+18"
Ciudadela Floralia,-5.76044E+18
Calima,"5.99846E+18"
Chipichape,-1.14074E+18
El Jardín,-2.41528E+18
Unidad Residencial Santiago de Cali,-3.03606E+17
Santa Mónica Residencial,-2.87165E+18
El Sena,"8.52642E+18"
Lili,-6.94903E+18
Urbanización Tequendama,-7.62972E+18
San Fernando Viejo,"7.27967E+18"
Chapinero,-3.29081E+18
Ciudad Córdoba,-8.76746E+18
Colseguros Andes,"4.08779E+18"
Chipichape,"4.55482E+18"
Junin,-1.87525E+18
Ciudad Capri,"7.31393E+18"
San Pedro,"1.29241E+18"
Unicentro Cali,-4.97543E+18
Urbanización Ciudad Jardín,"5.41797E+18"
San Pedro,"3.7642E+18"
Santa Mónica Residencial,"3.12636E+18"
Santander,-3.52685E+18
Julio Rincón,"3.29962E+18"
Urbanización Ciudad Jardín,-5.12903E+18
San Vicente,"8.64909E+18"
El Cedro,"7.33946E+18"
Calima,"8.49223E+18"
San Nicolás,"4.74273E+18"
El Sena,"5.26734E+18"
Chapinero,"7.98639E+18"
El Gran Limonar,-1.61871E+18
Julio Rincón,-6.3501E+18
Urbanización La Flora,"8.10012E+18"
San Nicolás,"6.2865E+18"
Chapinero,"8.88885E+18"
Santa Mónica Residencial,"9.1768E+18"
Urbanización Militar,-8.49035E+17
Urbanización La Flora,"5.39548E+18"
Santa Mónica Residencial,-4.04135E+18
Ciudadela Floralia,"4.23509E+18"
Alfonso López I,-7.80869E+18
San Vicente,"2.82419E+18"
Área Libre-Parque del Amor,-2.55633E+18
Urbanización Río Lili,"6.99805E+18"
Chipichape,"4.05311E+18"
Urbanización Ciudad Jardín,"7.3368E+17"
San Nicolás,-2.15469E+18
Canaveralejo-Seguros Patria,-8.17152E+18
Chipichape,-1.36861E+18
San Vicente,"7.38488E+18"
Brisas de los Álamos,-1.6694E+18
El Cedro,"4.25009E+18"
Ulpiano Lloreda,-8.2568E+18
Nueva Floresta del Ict,-1.527E+17
Julio Rincón,-6.28124E+18
San Pedro,"5.56229E+18"
Lili,-4.38815E+18
Parcelaciones Pance,"4.13315E+18"
Santa Mónica Residencial,-6.5272E+18
El Sena,"1.13403E+18"
Sucre,-4.37075E+18
San Pedro,-8.70861E+18
El Jardín,-3.38618E+17
Urbanización San Juaquín,"5.27939E+18"
Urbanización Ciudad Jardín,"3.58226E+18"
Barrio Eucarístico,"1.837E+18"
San Fernando Viejo,"4.01969E+18"
Sucre,"4.07548E+18"
Santa Mónica Residencial,-5.21054E+18
El Sena,"3.54306E+18"
San Pedro,"2.86501E+18"
Bretana,-3.76311E+18
Unicentro Cali,-3.8094E+18
Santa Mónica Residencial,-6.35076E+18
Unidad Residencial Santiago de Cali,-3.51169E+18
Ciudad Capri,-6.15831E+18
Chipichape,"4.94183E+18"
Urbanización San Juaquín,-5.967E+18
Alirio Mora Beltrán,-4.33098E+18
Junin,"8.29665E+18"
Urbanización Ciudad Jardín,-5.63196E+18
Santander,-6.33397E+18
San Pedro,"8.20019E+18"
Ciudad Córdoba,"2.62297E+16"
Urbanización Ciudad Jardín,-8.13519E+18
Alto de los Chorros,"2.44056E+18"
Chapinero,-2.6813E+17
Canaveralejo-Seguros Patria,-3.87665E+18
Santander,-8.04476E+18
Urbanización Militar,-2.78658E+18
Prados del Norte,-1.39179E+18
Unicentro Cali,-5.58437E+18
Santander,"3.94538E+18"
Chapinero,-2.02798E+18
El Peñón,"6.46874E+18"
Urbanización San Juaquín,"5.91623E+18"
El Calvario,-7.65113E+18
San Pedro,"6.16969E+18"
Calima,"7.49594E+18"
Versalles,"8.1186E+18"
Unicentro Cali,"2.90539E+18"
Versalles,"6.82217E+18"
San Fernando Nuevo,-3.74563E+18
Urbanización Militar,-3.08658E+18
Chapinero,"8.7546E+18"
Santa Rita,-1.7776E+18
Unidad Residencial Santiago de Cali,"6.36486E+18"
Camino Real-Joaquín Borrero,"1.71157E+18"
Calima,"3.6283E+18"
Sucre,"8.73502E+18"
San Pedro,-8.5934E+18
San Vicente,"4.63592E+18"
El Peñón,-4.20698E+17
La Ciudadela Confandi,-1.60556E+18
Centenario,"6.11333E+18"
Lili,"5.46596E+18"
San Vicente,"1.00645E+18"
Ciudad Capri,"9.059E+18"
Colseguros Andes,-8.15342E+18
Urbanización Militar,-8.1257E+18
Santa Teresita,"2.46204E+18"
Santa Mónica Residencial,-5.43341E+18
Buenos Aires,-3.32391E+18
San Pedro,"7.99062E+18"
José Manuel Marroquin I,"8.25698E+18"
San Pedro,"5.86639E+18"
San Pedro,"3.50077E+18"
San Nicolás,"6.58068E+16"
Nueva Floresta del Ict,"8.52382E+18"
San Fernando Nuevo,"4.30856E+18"
La Alianza,-1.12315E+18
Flora Industrial,"4.02044E+18"
El Sena,"3.00543E+17"
Los Alcázares,-4.85136E+18
San Pedro,-1.9566E+18
San Pedro,-8.65312E+18
El Calvario,"9.1381E+17"
Chapinero,-7.09503E+18
Los Sauces,"7.45903E+18"
Centenario,-1.84732E+18
Chipichape,"6.91797E+18"
El Sena,"9.18512E+18"
Urbanización La Flora,"9.08128E+18"
Sucre,-5.66264E+18
San Fernando Nuevo,"2.87362E+18"
Santa Elena,"8.89213E+18"
San Vicente,-1.19837E+18
Urbanización San Juaquín,"5.80878E+18"
San Pedro,"6.46588E+18"
El Gran Limonar,-5.25697E+18
El Sena,-5.91799E+18
Urbanización Militar,"8.40825E+18"
Alfonso López I,"3.04118E+18"
El Sena,-3.7144E+18
Lili,"8.02945E+18"
Alfonso López I,"7.63997E+18"
Calima,"8.1257E+18"
El Sena,"3.70797E+18"
Unicentro Cali,"6.25599E+17"
Nueva Tequendama,-8.23825E+18
La Selva,"2.78911E+18"
Urbanización San Juaquín,"4.87116E+17"
Meléndez,-5.78909E+18
Unión de Vivienda Popular,"3.0373E+18"
San Pedro,"1.56609E+18"
Unicentro Cali,-6.49086E+18
San Vicente,"5.93569E+18"
Santa Rita,"5.69843E+18"
Barrio Eucarístico,"3.00008E+18"
El Calvario,"3.70434E+18"
Los Alcázares,"8.22888E+18"
La Merced,-1.47101E+18
San Vicente,"6.44315E+18"
Urbanización La Flora,-8.00946E+18
Villa Colombia,"7.52823E+18"
Calima,-1.6656E+18
San Vicente,-6.96344E+18
Calima,-3.4253E+18
Mayapan-Las Vegas,-5.99852E+18
Urbanización Militar,"1.40854E+18"
San Vicente,-2.40502E+18
El Calvario,"3.37777E+17"
Urbanización Ciudad Jardín,-5.40871E+18
San Fernando Nuevo,"7.34147E+18"
Unión de Vivienda Popular,-8.84744E+18
El Peñón,-7.36288E+18
San Vicente,-4.04692E+18
El Cedro,"8.20114E+18"
Ciudad Capri,-8.79713E+18
Las Orquídeas,-8.19481E+18
Santa Teresita,"5.30296E+18"
San Vicente,-4.39253E+18
San Pedro,"8.05389E+18"
El Cedro,"5.78933E+18"
Urbanización San Juaquín,-4.56784E+18
Santa Anita,"6.15299E+18"
San Vicente,-4.33799E+18
Barrio Eucarístico,"9.1853E+18"
San Vicente,-5.1374E+18
Sucre,"6.38957E+18"
Brisas de los Álamos,"1.61345E+18"
Centenario,-4.42341E+18
Sucre,-1.29525E+17
Unidad Residencial Santiago de Cali,"1.56609E+18"
Urbanización San Juaquín,-2.21779E+18
Unidad Residencial Santiago de Cali,-4.4485E+18
San Vicente,-2.05148E+18
El Jardín,"9.06765E+18"
El Cedro,"1.31783E+18"
Urbanización San Juaquín,-2.23169E+17
Santo Domingo,-7.2114E+18
Cataya-El Gran Limonar,-3.44812E+18
Vipasa,-2.27032E+17
Santa Mónica Residencial,-3.96893E+17
Bolivariano,-1.86503E+18
Prados del Norte,"8.26206E+18"
San Pedro,-3.36063E+18
San Vicente,-6.71476E+18
San Nicolás,-7.7266E+18
Lili,-5.69169E+18
Versalles,-2.39134E+18
Santa Mónica Residencial,"8.63761E+18"
Unidad Residencial Santiago de Cali,"6.01661E+18"
Urbanización Ciudad Jardín,-7.90993E+18
Los Sauces,"4.92419E+17"
La Paz,-3.98898E+18
San Nicolás,"7.97771E+18"
Lleras Restrepo II,-1.29073E+18
Jorge Eliecer Gaitan,-5.30268E+18
Chipichape,"3.09349E+18"
Santa Anita,"6.10594E+18"
Sucre,"9.20107E+18"
Barrio Eucarístico,-4.94643E+17
Santa Rita,-1.80874E+18
El Gran Limonar,-4.40102E+18
Ciudad Campestre,"5.55741E+17"
El Gran Limonar,"1.09569E+18"
San Pedro,"3.83001E+18"
